Trade Date,Settle
1953-12-22,4.292284
1953-12-23,4.288778
1953-12-24,4.289654
1953-12-28,4.290092
1953-12-29,4.290092
1953-12-30,4.291407
1953-12-31,4.291407
1954-01-04,4.291407
1954-01-05,4.290969
1954-01-06,4.294039
1954-01-07,4.292284
1954-01-08,4.292723
1954-01-09,4.292284
1954-01-11,4.292942
1954-01-12,4.292284
1954-01-13,4.290969
1954-01-14,4.29053
1954-01-15,4.290311
1954-01-16,4.29053
1954-01-18,4.290969
1954-01-19,4.291407
1954-01-20,4.290969
1954-01-21,4.291407
1954-01-22,4.290969
1954-01-23,4.29053
1954-01-25,4.290969
1954-01-26,4.29053
1954-01-27,4.29053
1954-01-28,4.29053
1954-01-29,4.29053
1954-01-30,4.290311
1954-02-01,4.287902
1954-02-02,4.288778
1954-02-03,4.289216
1954-02-04,4.28834
1954-02-05,4.287464
1954-02-06,4.287464
1954-02-08,4.287464
1954-02-09,4.288778
1954-02-10,4.29053
1954-02-11,4.288778
1954-02-12,4.289216
1954-02-13,4.288778
1954-02-15,4.289216
1954-02-16,4.288778
1954-02-17,4.289654
1954-02-18,4.289216
1954-02-19,4.288778
1954-02-20,4.288778
1954-02-22,4.288778
1954-02-23,4.289216
1954-02-24,4.290749
1954-02-25,4.29053
1954-02-26,4.290092
1954-02-27,4.290092
1954-03-01,4.289654
1954-03-02,4.290092
1954-03-03,4.290092
1954-03-04,4.29053
1954-03-05,4.29053
1954-03-06,4.29053
1954-03-08,4.290311
1954-03-09,4.290969
1954-03-10,4.29053
1954-03-11,4.289873
1954-03-12,4.290749
1954-03-13,4.29053
1954-03-15,4.290092
1954-03-16,4.290092
1954-03-17,4.290092
1954-03-18,4.290092
1954-03-19,4.290092
1954-03-20,4.29053
1954-03-22,4.291407
1954-03-23,4.290311
1954-03-24,4.290749
1954-03-25,4.290969
1954-03-26,4.290749
1954-03-27,4.290969
1954-03-29,4.29053
1954-03-30,4.29053
1954-03-31,4.290749
1954-04-01,4.29053
1954-04-02,4.29053
1954-04-03,4.29053
1954-04-05,4.290311
1954-04-06,4.29053
1954-04-07,4.29053
1954-04-08,4.290749
1954-04-09,4.290092
1954-04-10,4.29053
1954-04-12,4.290311
1954-04-13,4.290092
1954-04-14,4.289654
1954-04-15,4.289654
1954-04-20,4.290092
1954-04-21,4.289654
1954-04-22,4.288778
1954-04-23,4.287902
1954-04-24,4.287902
1954-04-26,4.288778
1954-04-27,4.28834
1954-04-28,4.287902
1954-04-29,4.287464
1954-04-30,4.287027
1954-05-03,4.286152
1954-05-04,4.285714
1954-05-05,4.285714
1954-05-06,4.286152
1954-05-07,4.286152
1954-05-08,4.286152
1954-05-10,4.286152
1954-05-11,4.28637
1954-05-12,4.286589
1954-05-13,4.28637
1954-05-14,4.28637
1954-05-15,4.286152
1954-05-17,4.286152
1954-05-18,4.286152
1954-05-19,4.286152
1954-05-20,4.286589
1954-05-21,4.28637
1954-05-22,4.28637
1954-05-24,4.285714
1954-05-25,4.286808
1954-05-26,4.287464
1954-05-28,4.287027
1954-05-29,4.286808
1954-05-31,4.286589
1954-06-01,4.286589
1954-06-02,4.28637
1954-06-03,4.285933
1954-06-04,4.286152
1954-06-08,4.285714
1954-06-09,4.285714
1954-06-10,4.285714
1954-06-11,4.285714
1954-06-12,4.285714
1954-06-14,4.285714
1954-06-15,4.285277
1954-06-16,4.285277
1954-06-18,4.285277
1954-06-19,4.285496
1954-06-21,4.285933
1954-06-22,4.28484
1954-06-23,4.28484
1954-06-24,4.285204
1954-06-25,4.285714
1954-06-26,4.285496
1954-06-28,4.285714
1954-06-29,4.285714
1954-06-30,4.285714
1954-07-01,4.286152
1954-07-02,4.286852
1954-07-03,4.28799
1954-07-05,4.287377
1954-07-06,4.287815
1954-07-07,4.288122
1954-07-08,4.288122
1954-07-09,4.287684
1954-07-10,4.287917
1954-07-12,4.288574
1954-07-13,4.288355
1954-07-14,4.289232
1954-07-15,4.28967
1954-07-16,4.288355
1954-07-17,4.288355
1954-07-19,4.288574
1954-07-20,4.287917
1954-07-21,4.288355
1954-07-22,4.288355
1954-07-23,4.288691
1954-07-24,4.289568
1954-07-26,4.289904
1954-07-27,4.290342
1954-07-28,4.289904
1954-07-29,4.289904
1954-07-30,4.289466
1954-07-31,4.289904
1954-08-02,4.288487
1954-08-03,4.288925
1954-08-04,4.289363
1954-08-05,4.288487
1954-08-06,4.288268
1954-08-07,4.288487
1954-08-09,4.288487
1954-08-10,4.289144
1954-08-11,4.288487
1954-08-12,4.288487
1954-08-13,4.288268
1954-08-14,4.288268
1954-08-16,4.288268
1954-08-17,4.288268
1954-08-18,4.288487
1954-08-19,4.288487
1954-08-20,4.287611
1954-08-21,4.287392
1954-08-23,4.287071
1954-08-24,4.286531
1954-08-25,4.286765
1954-08-26,4.288078
1954-08-27,4.287203
1954-08-28,4.286765
1954-08-30,4.286765
1954-08-31,4.286765
1954-09-01,4.286327
1954-09-02,4.286896
1954-09-03,4.286896
1954-09-04,4.286692
1954-09-06,4.286692
1954-09-07,4.287568
1954-09-08,4.288006
1954-09-09,4.288006
1954-09-10,4.288444
1954-09-11,4.287349
1954-09-13,4.287568
1954-09-14,4.28713
1954-09-15,4.287232
1954-09-16,4.28767
1954-09-17,4.287787
1954-09-18,4.287787
1954-09-20,4.287466
1954-09-21,4.287363
1954-09-22,4.287363
1954-09-23,4.287363
1954-09-24,4.286488
1954-09-25,4.287144
1954-09-27,4.28713
1954-09-28,4.286692
1954-09-29,4.287436
1954-09-30,4.287436
1954-10-01,4.287757
1954-10-02,4.287538
1954-10-04,4.287743
1954-10-05,4.287713
1954-10-06,4.28802
1954-10-07,4.288122
1954-10-08,4.288107
1954-10-09,4.288764
1954-10-11,4.289304
1954-10-12,4.289173
1954-10-13,4.289392
1954-10-14,4.289173
1954-10-15,4.290049
1954-10-16,4.28983
1954-10-18,4.289187
1954-10-19,4.287115
1954-10-20,4.287552
1954-10-21,4.288209
1954-10-22,4.28799
1954-10-23,4.28799
1954-10-25,4.28799
1954-10-26,4.287888
1954-10-27,4.287888
1954-10-28,4.28799
1954-10-29,4.287552
1954-10-30,4.287771
1954-11-01,4.287771
1954-11-02,4.287552
1954-11-03,4.287333
1954-11-04,4.287115
1954-11-05,4.287115
1954-11-06,4.28656
1954-11-08,4.28656
1954-11-09,4.286662
1954-11-10,4.286443
1954-11-11,4.286443
1954-11-12,4.286662
1954-11-13,4.286983
1954-11-15,4.287187
1954-11-16,4.286954
1954-11-18,4.286298
1954-11-19,4.285845
1954-11-20,4.285845
1954-11-22,4.285845
1954-11-23,4.285408
1954-11-24,4.286283
1954-11-25,4.286502
1954-11-26,4.286283
1954-11-27,4.286487
1954-11-29,4.286808
1954-11-30,4.285933
1954-12-01,4.286152
1954-12-02,4.28484
1954-12-03,4.28484
1954-12-04,4.285058
1954-12-06,4.285058
1954-12-07,4.28484
1954-12-08,4.285277
1954-12-09,4.285277
1954-12-10,4.285714
1954-12-11,4.285277
1954-12-13,4.285277
1954-12-14,4.285277
1954-12-15,4.285175
1954-12-16,4.285612
1954-12-17,4.28551
1954-12-18,4.285948
1954-12-20,4.28551
1954-12-21,4.285948
1954-12-22,4.285292
1954-12-23,4.28551
1954-12-24,4.285292
1954-12-27,4.285948
1954-12-28,4.285073
1954-12-29,4.285073
1954-12-30,4.286822
1954-12-31,4.285729
1955-01-03,4.285948
1955-01-04,4.286472
1955-01-05,4.286822
1955-01-06,4.286385
1955-01-07,4.286604
1955-01-08,4.287041
1955-01-10,4.287041
1955-01-11,4.286837
1955-01-12,4.28672
1955-01-13,4.28672
1955-01-14,4.286822
1955-01-15,4.286925
1955-01-17,4.287348
1955-01-18,4.287012
1955-01-19,4.287012
1955-01-20,4.286574
1955-01-21,4.286793
1955-01-22,4.286793
1955-01-24,4.286793
1955-01-25,4.286793
1955-01-26,4.286793
1955-01-27,4.28656
1955-01-28,4.286662
1955-01-29,4.287099
1955-01-31,4.287318
1955-02-01,4.286881
1955-02-02,4.287756
1955-02-03,4.287756
1955-02-04,4.287975
1955-02-05,4.287639
1955-02-07,4.288062
1955-02-08,4.289157
1955-02-09,4.290237
1955-02-10,4.289142
1955-02-11,4.288689
1955-02-12,4.288689
1955-02-14,4.288572
1955-02-15,4.288222
1955-02-16,4.288222
1955-02-17,4.287114
1955-02-18,4.287318
1955-02-19,4.28688
1955-02-21,4.286982
1955-02-22,4.287857
1955-02-23,4.288309
1955-02-24,4.288207
1955-02-25,4.287332
1955-02-26,4.287114
1955-02-28,4.287114
1955-03-01,4.287216
1955-03-02,4.287216
1955-03-03,4.285904
1955-03-04,4.286108
1955-03-05,4.286108
1955-03-07,4.285554
1955-03-08,4.28621
1955-03-09,4.28653
1955-03-10,4.286851
1955-03-11,4.286822
1955-03-12,4.285918
1955-03-14,4.286763
1955-03-15,4.286311
1955-03-16,4.286719
1955-03-17,4.286923
1955-03-18,4.285933
1955-03-19,4.286137
1955-03-21,4.286442
1955-03-22,4.285787
1955-03-23,4.285991
1955-03-24,4.285321
1955-03-25,4.28551
1955-03-26,4.28538
1955-03-28,4.28535
1955-03-29,4.284477
1955-03-30,4.286661
1955-03-31,4.285889
1955-04-01,4.285889
1955-04-02,4.286398
1955-04-04,4.28506
1955-04-05,4.285263
1955-04-06,4.28586
1955-04-07,4.285511
1955-04-12,4.285831
1955-04-13,4.285598
1955-04-14,4.286238
1955-04-15,4.287868
1955-04-16,4.287533
1955-04-18,4.286878
1955-04-19,4.28698
1955-04-20,4.28698
1955-04-21,4.286325
1955-04-22,4.285016
1955-04-23,4.285322
1955-04-25,4.285758
1955-04-26,4.285322
1955-04-27,4.285743
1955-04-28,4.285525
1955-04-29,4.285962
1955-04-30,4.285743
1955-05-02,4.285627
1955-05-03,4.285627
1955-05-04,4.285496
1955-05-05,4.285802
1955-05-06,4.285235
1955-05-07,4.28522
1955-05-09,4.285743
1955-05-10,4.285525
1955-05-11,4.285845
1955-05-12,4.285729
1955-05-13,4.285947
1955-05-14,4.285947
1955-05-16,4.285714
1955-05-17,4.28538
1955-05-18,4.285598
1955-05-20,4.285482
1955-05-21,4.285583
1955-05-23,4.285249
1955-05-24,4.284915
1955-05-25,4.285133
1955-05-26,4.285351
1955-05-27,4.285235
1955-05-31,4.285235
1955-06-01,4.28522
1955-06-02,4.284886
1955-06-03,4.285104
1955-06-04,4.285104
1955-06-06,4.285104
1955-06-07,4.285104
1955-06-08,4.285104
1955-06-10,4.284988
1955-06-11,4.28477
1955-06-13,4.284872
1955-06-14,4.284755
1955-06-15,4.285075
1955-06-16,4.285075
1955-06-18,4.285729
1955-06-20,4.285511
1955-06-21,4.285511
1955-06-22,4.285511
1955-06-23,4.285293
1955-06-24,4.285511
1955-06-25,4.285511
1955-06-27,4.285177
1955-06-28,4.285496
1955-06-29,4.285932
1955-06-30,4.285932
1955-07-01,4.285932
1955-07-02,4.285278
1955-07-04,4.285598
1955-07-05,4.286034
1955-07-06,4.285816
1955-07-07,4.285598
1955-07-08,4.285816
1955-07-09,4.285598
1955-07-11,4.285816
1955-07-12,4.286034
1955-07-13,4.286034
1955-07-14,4.285816
1955-07-15,4.285046
1955-07-16,4.285046
1955-07-18,4.2857
1955-07-19,4.2857
1955-07-20,4.2857
1955-07-21,4.285482
1955-07-22,4.285685
1955-07-23,4.285903
1955-07-25,4.286005
1955-07-26,4.286208
1955-07-27,4.28599
1955-07-28,4.285554
1955-07-29,4.285554
1955-07-30,4.285772
1955-08-01,4.286208
1955-08-02,4.286208
1955-08-03,4.286208
1955-08-04,4.285772
1955-08-05,4.28708
1955-08-06,4.286644
1955-08-08,4.286208
1955-08-09,4.286208
1955-08-10,4.28631
1955-08-11,4.286092
1955-08-12,4.286295
1955-08-13,4.286077
1955-08-15,4.286077
1955-08-16,4.285961
1955-08-17,4.286063
1955-08-18,4.285845
1955-08-19,4.285845
1955-08-20,4.285627
1955-08-22,4.285511
1955-08-23,4.285075
1955-08-24,4.285511
1955-08-25,4.285511
1955-08-26,4.285729
1955-08-27,4.285511
1955-08-29,4.286615
1955-08-30,4.285961
1955-08-31,4.285308
1955-09-01,4.285308
1955-09-02,4.285743
1955-09-03,4.285743
1955-09-05,4.285627
1955-09-06,4.285627
1955-09-07,4.285729
1955-09-08,4.285511
1955-09-09,4.285511
1955-09-10,4.285511
1955-09-12,4.28583
1955-09-13,4.285496
1955-09-14,4.285279
1955-09-15,4.285279
1955-09-16,4.285279
1955-09-17,4.285162
1955-09-19,4.285162
1955-09-20,4.285162
1955-09-21,4.284945
1955-09-22,4.284074
1955-09-23,4.284945
1955-09-24,4.28538
1955-09-26,4.28538
1955-09-27,4.285162
1955-09-28,4.28538
1955-09-29,4.285598
1955-09-30,4.285816
1955-10-01,4.285598
1955-10-03,4.28538
1955-10-04,4.285598
1955-10-05,4.285162
1955-10-06,4.28538
1955-10-07,4.285598
1955-10-08,4.28538
1955-10-10,4.285598
1955-10-11,4.28538
1955-10-12,4.285598
1955-10-13,4.285598
1955-10-14,4.285816
1955-10-15,4.285918
1955-10-17,4.286136
1955-10-18,4.286136
1955-10-19,4.285918
1955-10-20,4.285918
1955-10-21,4.285918
1955-10-22,4.285918
1955-10-24,4.285918
1955-10-25,4.286136
1955-10-26,4.286136
1955-10-27,4.285918
1955-10-28,4.2857
1955-10-29,4.2857
1955-10-31,4.2857
1955-11-01,4.2857
1955-11-02,4.285482
1955-11-03,4.285482
1955-11-04,4.285264
1955-11-05,4.285264
1955-11-07,4.285046
1955-11-08,4.285046
1955-11-09,4.285046
1955-11-10,4.285046
1955-11-11,4.285046
1955-11-12,4.285046
1955-11-14,4.285046
1955-11-15,4.285046
1955-11-17,4.285046
1955-11-18,4.285046
1955-11-19,4.285046
1955-11-21,4.285046
1955-11-22,4.284393
1955-11-23,4.284828
1955-11-24,4.284828
1955-11-25,4.284828
1955-11-26,4.284828
1955-11-28,4.284828
1955-11-29,4.284828
1955-11-30,4.284828
1955-12-01,4.284828
1955-12-02,4.284828
1955-12-03,4.284828
1955-12-05,4.284828
1955-12-06,4.284828
1955-12-07,4.284712
1955-12-08,4.28493
1955-12-09,4.285148
1955-12-10,4.285148
1955-12-12,4.28493
1955-12-13,4.28493
1955-12-14,4.28493
1955-12-15,4.285148
1955-12-16,4.285148
1955-12-17,4.285148
1955-12-19,4.28493
1955-12-20,4.28493
1955-12-21,4.285032
1955-12-22,4.28525
1955-12-23,4.284814
1955-12-27,4.285351
1955-12-28,4.28493
1955-12-29,4.285046
1955-12-30,4.285264
1955-12-31,4.285264
1956-01-02,4.285264
1956-01-03,4.284611
1956-01-04,4.285264
1956-01-05,4.285482
1956-01-06,4.285264
1956-01-07,4.285264
1956-01-09,4.285264
1956-01-10,4.285264
1956-01-11,4.285482
1956-01-12,4.285482
1956-01-13,4.285482
1956-01-14,4.285482
1956-01-16,4.285366
1956-01-17,4.285366
1956-01-18,4.285366
1956-01-19,4.285366
1956-01-20,4.285366
1956-01-21,4.285148
1956-01-23,4.284712
1956-01-24,4.284712
1956-01-25,4.28525
1956-01-26,4.285032
1956-01-27,4.285133
1956-01-28,4.284916
1956-01-30,4.285133
1956-01-31,4.284916
1956-02-01,4.284916
1956-02-02,4.2848
1956-02-03,4.2848
1956-02-04,4.284901
1956-02-06,4.284901
1956-02-07,4.284901
1956-02-08,4.284466
1956-02-09,4.284901
1956-02-10,4.284683
1956-02-11,4.284901
1956-02-13,4.284901
1956-02-14,4.284683
1956-02-15,4.284901
1956-02-16,4.284901
1956-02-17,4.284901
1956-02-18,4.284901
1956-02-20,4.284901
1956-02-21,4.284901
1956-02-22,4.284901
1956-02-23,4.284901
1956-02-24,4.284901
1956-02-25,4.284901
1956-02-27,4.284901
1956-02-28,4.285003
1956-02-29,4.284887
1956-03-01,4.284669
1956-03-02,4.284771
1956-03-03,4.284553
1956-03-05,4.284553
1956-03-06,4.284771
1956-03-07,4.284988
1956-03-08,4.285206
1956-03-09,4.285206
1956-03-10,4.284988
1956-03-12,4.284988
1956-03-13,4.284988
1956-03-14,4.284988
1956-03-15,4.285206
1956-03-16,4.285206
1956-03-17,4.285206
1956-03-19,4.285206
1956-03-20,4.285206
1956-03-21,4.285424
1956-03-22,4.285206
1956-03-23,4.285424
1956-03-24,4.284988
1956-03-26,4.285206
1956-03-27,4.284988
1956-03-28,4.284988
1956-03-29,4.285206
1956-04-03,4.28509
1956-04-04,4.28509
1956-04-05,4.28509
1956-04-06,4.284872
1956-04-07,4.284872
1956-04-09,4.284872
1956-04-10,4.285206
1956-04-11,4.285279
1956-04-12,4.284872
1956-04-13,4.28448
1956-04-14,4.284916
1956-04-16,4.285133
1956-04-17,4.284916
1956-04-18,4.284916
1956-04-19,4.284916
1956-04-20,4.284916
1956-04-21,4.284916
1956-04-23,4.285133
1956-04-24,4.285366
1956-04-25,4.285714
1956-04-26,4.285496
1956-04-27,4.285714
1956-04-28,4.285279
1956-04-30,4.285279
1956-05-02,4.285293
1956-05-03,4.285293
1956-05-04,4.285409
1956-05-05,4.285308
1956-05-07,4.285322
1956-05-08,4.285133
1956-05-09,4.285148
1956-05-11,4.285366
1956-05-12,4.285278
1956-05-14,4.285729
1956-05-15,4.286514
1956-05-16,4.286514
1956-05-17,4.286412
1956-05-18,4.286398
1956-05-22,4.286732
1956-05-23,4.288333
1956-05-24,4.287533
1956-05-25,4.286296
1956-05-26,4.286515
1956-05-28,4.286442
1956-05-29,4.286952
1956-05-30,4.285336
1956-06-01,4.286006
1956-06-02,4.287244
1956-06-04,4.287404
1956-06-05,4.286443
1956-06-06,4.286297
1956-06-07,4.285714
1956-06-08,4.285714
1956-06-09,4.284913
1956-06-11,4.285714
1956-06-12,4.285496
1956-06-13,4.285496
1956-06-14,4.285059
1956-06-15,4.285059
1956-06-16,4.285059
1956-06-18,4.285496
1956-06-19,4.285292
1956-06-20,4.285219
1956-06-21,4.285131
1956-06-22,4.284607
1956-06-23,4.284403
1956-06-25,4.285277
1956-06-26,4.286881
1956-06-27,4.286663
1956-06-28,4.284985
1956-06-29,4.286152
1956-06-30,4.285349
1956-07-02,4.285787
1956-07-03,4.286225
1956-07-04,4.285787
1956-07-05,4.285145
1956-07-06,4.284707
1956-07-07,4.284707
1956-07-09,4.284839
1956-07-10,4.285057
1956-07-11,4.28516
1956-07-12,4.285057
1956-07-13,4.285291
1956-07-14,4.28551
1956-07-16,4.285641
1956-07-17,4.285057
1956-07-18,4.285218
1956-07-19,4.285481
1956-07-20,4.285042
1956-07-21,4.285042
1956-07-23,4.285714
1956-07-24,4.285057
1956-07-25,4.285276
1956-07-26,4.284619
1956-07-27,4.285495
1956-07-28,4.286153
1956-07-30,4.286372
1956-07-31,4.285714
1956-08-01,4.285933
1956-08-02,4.285714
1956-08-03,4.285933
1956-08-04,4.285714
1956-08-06,4.285714
1956-08-07,4.285495
1956-08-08,4.285933
1956-08-09,4.285714
1956-08-10,4.285933
1956-08-11,4.285933
1956-08-13,4.285933
1956-08-14,4.285714
1956-08-15,4.285495
1956-08-16,4.285495
1956-08-17,4.285495
1956-08-18,4.285495
1956-08-20,4.285495
1956-08-21,4.285276
1956-08-22,4.285057
1956-08-23,4.284838
1956-08-24,4.285057
1956-08-25,4.284838
1956-08-27,4.285057
1956-08-28,4.285057
1956-08-29,4.285057
1956-08-30,4.285057
1956-08-31,4.285042
1956-09-01,4.284707
1956-09-03,4.284488
1956-09-04,4.284707
1956-09-05,4.285145
1956-09-06,4.285145
1956-09-07,4.284926
1956-09-08,4.285145
1956-09-10,4.285145
1956-09-11,4.284926
1956-09-12,4.285145
1956-09-13,4.285145
1956-09-14,4.284926
1956-09-15,4.285145
1956-09-17,4.284926
1956-09-18,4.284926
1956-09-19,4.284926
1956-09-20,4.284926
1956-09-21,4.284707
1956-09-22,4.284473
1956-09-24,4.284473
1956-09-25,4.284473
1956-09-26,4.284342
1956-09-27,4.284313
1956-09-28,4.284619
1956-09-29,4.284911
1956-10-01,4.284999
1956-10-02,4.284999
1956-10-03,4.285218
1956-10-04,4.284999
1956-10-05,4.284999
1956-10-06,4.28478
1956-10-08,4.285218
1956-10-09,4.285218
1956-10-10,4.28567
1956-10-11,4.285247
1956-10-12,4.285583
1956-10-13,4.285583
1956-10-15,4.285802
1956-10-16,4.286006
1956-10-17,4.285773
1956-10-18,4.285773
1956-10-19,4.285773
1956-10-20,4.285875
1956-10-22,4.287175
1956-10-23,4.28716
1956-10-24,4.286722
1956-10-25,4.28716
1956-10-26,4.286722
1956-10-27,4.28716
1956-10-29,4.286941
1956-10-30,4.286941
1956-10-31,4.286065
1956-11-01,4.285846
1956-11-02,4.285174
1956-11-03,4.285043
1956-11-05,4.285247
1956-11-06,4.284474
1956-11-07,4.285218
1956-11-08,4.285218
1956-11-09,4.284562
1956-11-10,4.28478
1956-11-12,4.284999
1956-11-13,4.28478
1956-11-14,4.284328
1956-11-15,4.284109
1956-11-16,4.284416
1956-11-17,4.284635
1956-11-19,4.284839
1956-11-20,4.284708
1956-11-22,4.285131
1956-11-23,4.285131
1956-11-24,4.284912
1956-11-26,4.285116
1956-11-27,4.285335
1956-11-28,4.284897
1956-11-29,4.284999
1956-11-30,4.285218
1956-12-01,4.284562
1956-12-03,4.285087
1956-12-04,4.284868
1956-12-05,4.28497
1956-12-06,4.28497
1956-12-07,4.285072
1956-12-08,4.28551
1956-12-10,4.285291
1956-12-11,4.285495
1956-12-12,4.285277
1956-12-13,4.285043
1956-12-14,4.284825
1956-12-15,4.284825
1956-12-17,4.285248
1956-12-18,4.285029
1956-12-19,4.285248
1956-12-20,4.28535
1956-12-21,4.284679
1956-12-22,4.284213
1956-12-27,4.28465
1956-12-28,4.284737
1956-12-29,4.284956
1956-12-31,4.28516
1957-01-02,4.285379
1957-01-03,4.285598
1957-01-04,4.286239
1957-01-05,4.286006
1957-01-07,4.286006
1957-01-08,4.28621
1957-01-09,4.285773
1957-01-10,4.285991
1957-01-11,4.285991
1957-01-12,4.285977
1957-01-14,4.287056
1957-01-15,4.286385
1957-01-16,4.28637
1957-01-17,4.286589
1957-01-18,4.286808
1957-01-19,4.286808
1957-01-21,4.286589
1957-01-22,4.286793
1957-01-23,4.286793
1957-01-24,4.286779
1957-01-25,4.286779
1957-01-26,4.286662
1957-01-28,4.285117
1957-01-29,4.286429
1957-01-30,4.285423
1957-01-31,4.28586
1957-02-01,4.286735
1957-02-02,4.286939
1957-02-04,4.287376
1957-02-05,4.288689
1957-02-06,4.292195
1957-02-07,4.292633
1957-02-08,4.290003
1957-02-09,4.290879
1957-02-11,4.290003
1957-02-12,4.290003
1957-02-13,4.288893
1957-02-14,4.288018
1957-02-15,4.289098
1957-02-16,4.290412
1957-02-18,4.290412
1957-02-19,4.289973
1957-02-20,4.289973
1957-02-21,4.289973
1957-02-22,4.290528
1957-02-23,4.290748
1957-02-25,4.290748
1957-02-26,4.290309
1957-02-27,4.290748
1957-02-28,4.291624
1957-03-01,4.291405
1957-03-02,4.292501
1957-03-04,4.29348
1957-03-05,4.291288
1957-03-06,4.290514
1957-03-07,4.289404
1957-03-08,4.289725
1957-03-09,4.289944
1957-03-11,4.289944
1957-03-12,4.289944
1957-03-13,4.289506
1957-03-14,4.289068
1957-03-15,4.288849
1957-03-16,4.289068
1957-03-18,4.289068
1957-03-19,4.28863
1957-03-20,4.286443
1957-03-21,4.285132
1957-03-22,4.285132
1957-03-23,4.285132
1957-03-25,4.285569
1957-03-26,4.285569
1957-03-27,4.285336
1957-03-28,4.285117
1957-03-29,4.284899
1957-03-30,4.284899
1957-04-01,4.285773
1957-04-02,4.285102
1957-04-03,4.286851
1957-04-04,4.287288
1957-04-05,4.285977
1957-04-06,4.285977
1957-04-08,4.285977
1957-04-09,4.287288
1957-04-10,4.286851
1957-04-11,4.286851
1957-04-12,4.286851
1957-04-13,4.286851
1957-04-15,4.286851
1957-04-16,4.286414
1957-04-17,4.286195
1957-04-18,4.286414
1957-04-23,4.286079
1957-04-24,4.286953
1957-04-25,4.28586
1957-04-26,4.285773
1957-04-27,4.285452
1957-04-29,4.285671
1957-04-30,4.286239
1957-05-02,4.285802
1957-05-03,4.285583
1957-05-04,4.285802
1957-05-06,4.285583
1957-05-07,4.2857
1957-05-08,4.285481
1957-05-09,4.285379
1957-05-10,4.285175
1957-05-11,4.285394
1957-05-13,4.285292
1957-05-14,4.285627
1957-05-15,4.285423
1957-05-16,4.285204
1957-05-17,4.284986
1957-05-18,4.284986
1957-05-20,4.285088
1957-05-21,4.285088
1957-05-22,4.285088
1957-05-23,4.284986
1957-05-24,4.284986
1957-05-25,4.285204
1957-05-27,4.285204
1957-05-28,4.285204
1957-05-29,4.28519
1957-05-31,4.28519
1957-06-01,4.284549
1957-06-03,4.284986
1957-06-04,4.285219
1957-06-05,4.285015
1957-06-06,4.285015
1957-06-07,4.285131
1957-06-11,4.28535
1957-06-12,4.285569
1957-06-13,4.285117
1957-06-14,4.285117
1957-06-15,4.285117
1957-06-18,4.285219
1957-06-19,4.284447
1957-06-21,4.285102
1957-06-22,4.284884
1957-06-24,4.285219
1957-06-25,4.285656
1957-06-26,4.285321
1957-06-27,4.284986
1957-06-28,4.285204
1957-06-29,4.286735
1957-07-01,4.285641
1957-07-02,4.285423
1957-07-03,4.285423
1957-07-04,4.286516
1957-07-05,4.286735
1957-07-06,4.286735
1957-07-08,4.286297
1957-07-09,4.286079
1957-07-10,4.286079
1957-07-11,4.28586
1957-07-12,4.28586
1957-07-13,4.28586
1957-07-15,4.28586
1957-07-16,4.286079
1957-07-17,4.28586
