Trade Date,Settle
1954-01-20,5.208333
1954-01-21,5.208979
1954-01-22,5.210595
1954-01-23,5.210272
1954-01-25,5.209625
1954-01-26,5.210918
1954-01-27,5.210918
1954-01-28,5.211565
1954-01-29,5.211241
1954-01-30,5.211888
1954-02-01,5.212211
1954-02-02,5.211888
1954-02-03,5.211565
1954-02-04,5.211888
1954-02-05,5.211565
1954-02-06,5.211888
1954-02-08,5.212211
1954-02-09,5.212017
1954-02-10,5.211888
1954-02-11,5.212082
1954-02-12,5.212017
1954-02-13,5.212211
1954-02-15,5.212017
1954-02-16,5.211888
1954-02-17,5.211694
1954-02-18,5.211371
1954-02-19,5.211565
1954-02-20,5.211241
1954-02-22,5.212211
1954-02-23,5.212017
1954-02-24,5.211888
1954-02-25,5.212211
1954-02-26,5.211888
1954-02-27,5.211888
1954-03-01,5.212082
1954-03-02,5.212211
1954-03-03,5.212211
1954-03-04,5.212211
1954-03-05,5.211953
1954-03-06,5.212211
1954-03-08,5.212211
1954-03-09,5.212211
1954-03-10,5.212211
1954-03-11,5.212211
1954-03-12,5.212017
1954-03-13,5.211888
1954-03-15,5.211371
1954-03-16,5.211371
1954-03-17,5.210918
1954-03-18,5.210272
1954-03-19,5.210595
1954-03-20,5.211953
1954-03-22,5.211888
1954-03-23,5.210918
1954-03-24,5.211565
1954-03-25,5.211565
1954-03-26,5.210918
1954-03-27,5.211241
1954-03-29,5.211241
1954-03-30,5.208979
1954-03-31,5.210272
1954-04-01,5.209302
1954-04-02,5.209302
1954-04-03,5.208527
1954-04-05,5.209173
1954-04-06,5.209625
1954-04-07,5.209625
1954-04-08,5.210918
1954-04-09,5.209625
1954-04-10,5.209625
1954-04-12,5.208979
1954-04-13,5.208333
1954-04-14,5.208333
1954-04-15,5.20801
1954-04-20,5.207042
1954-04-21,5.204461
1954-04-22,5.201883
1954-04-23,5.202849
1954-04-24,5.20459
1954-04-26,5.204461
1954-04-27,5.204461
1954-04-28,5.204139
1954-04-29,5.203816
1954-04-30,5.203945
1954-05-03,5.202527
1954-05-04,5.19995
1954-05-05,5.196412
1954-05-06,5.201238
1954-05-07,5.203171
1954-05-08,5.202527
1954-05-10,5.202849
1954-05-11,5.204461
1954-05-12,5.206396
1954-05-13,5.206074
1954-05-14,5.205429
1954-05-15,5.204461
1954-05-17,5.203816
1954-05-18,5.203171
1954-05-19,5.198341
1954-05-20,5.193199
1954-05-21,5.196091
1954-05-22,5.195769
1954-05-24,5.194805
1954-05-25,5.189029
1954-05-26,5.187747
1954-05-28,5.185185
1954-05-29,5.180069
1954-05-31,5.184225
1954-06-01,5.183905
1954-06-02,5.183265
1954-06-03,5.185825
1954-06-04,5.185185
1954-06-08,5.187747
1954-06-09,5.185505
1954-06-10,5.187106
1954-06-11,5.187106
1954-06-12,5.187106
1954-06-14,5.187427
1954-06-15,5.185185
1954-06-16,5.184545
1954-06-18,5.187747
1954-06-19,5.191844
1954-06-21,5.190882
1954-06-22,5.188388
1954-06-23,5.185825
1954-06-24,5.186809
1954-06-25,5.186466
1954-06-26,5.186466
1954-06-28,5.185825
1954-06-29,5.182946
1954-06-30,5.186466
1954-07-01,5.187747
1954-07-02,5.188929
1954-07-03,5.190111
1954-07-05,5.191937
1954-07-06,5.193221
1954-07-07,5.198093
1954-07-08,5.204214
1954-07-09,5.200347
1954-07-10,5.199777
1954-07-12,5.198489
1954-07-13,5.202354
1954-07-14,5.202032
1954-07-15,5.203644
1954-07-16,5.20558
1954-07-17,5.205838
1954-07-19,5.204934
1954-07-20,5.204289
1954-07-21,5.203644
1954-07-22,5.202999
1954-07-23,5.203198
1954-07-24,5.205456
1954-07-26,5.205332
1954-07-27,5.207269
1954-07-28,5.204686
1954-07-29,5.202751
1954-07-30,5.201462
1954-07-31,5.202107
1954-08-02,5.202305
1954-08-03,5.201338
1954-08-04,5.201016
1954-08-05,5.201338
1954-08-06,5.20005
1954-08-07,5.200694
1954-08-09,5.199728
1954-08-10,5.199084
1954-08-11,5.200694
1954-08-12,5.200694
1954-08-13,5.199084
1954-08-14,5.199728
1954-08-16,5.196188
1954-08-17,5.195545
1954-08-18,5.196188
1954-08-19,5.196188
1954-08-20,5.196509
1954-08-21,5.196509
1954-08-23,5.197351
1954-08-24,5.195619
1954-08-25,5.19505
1954-08-26,5.196336
1954-08-27,5.19505
1954-08-28,5.196657
1954-08-30,5.196336
1954-08-31,5.19505
1954-09-01,5.194407
1954-09-02,5.19275
1954-09-03,5.194678
1954-09-04,5.193145
1954-09-06,5.191218
1954-09-07,5.189614
1954-09-08,5.186407
1954-09-09,5.180965
1954-09-10,5.183845
1954-09-11,5.182885
1954-09-13,5.180965
1954-09-14,5.181605
1954-09-15,5.174701
1954-09-16,5.177254
1954-09-17,5.178089
1954-09-18,5.179047
1954-09-20,5.184362
1954-09-21,5.182638
1954-09-22,5.183918
1954-09-23,5.188725
1954-09-24,5.188404
1954-09-25,5.189687
1954-09-27,5.190576
1954-09-28,5.19186
1954-09-29,5.190947
1954-09-30,5.189022
1954-10-01,5.186581
1954-10-02,5.186581
1954-10-04,5.186828
1954-10-05,5.186361
1954-10-06,5.186732
1954-10-07,5.187176
1954-10-08,5.189026
1954-10-09,5.195768
1954-10-11,5.195892
1954-10-12,5.19562
1954-10-13,5.194334
1954-10-14,5.194977
1954-10-15,5.193692
1954-10-16,5.193692
1954-10-18,5.193445
1954-10-19,5.192358
1954-10-20,5.190753
1954-10-21,5.188828
1954-10-22,5.189983
1954-10-23,5.18947
1954-10-25,5.188187
1954-10-26,5.189026
1954-10-27,5.187423
1954-10-28,5.188828
1954-10-29,5.191395
1954-10-30,5.193321
1954-11-01,5.194285
1954-11-02,5.196535
1954-11-03,5.197178
1954-11-04,5.198143
1954-11-05,5.197307
1954-11-06,5.19698
1954-11-08,5.196658
1954-11-09,5.194211
1954-11-10,5.194211
1954-11-11,5.19389
1954-11-12,5.194211
1954-11-13,5.194977
1954-11-15,5.194903
1954-11-16,5.196115
1954-11-18,5.194508
1954-11-19,5.196362
1954-11-20,5.195077
1954-11-22,5.194755
1954-11-23,5.192186
1954-11-24,5.192507
1954-11-25,5.192379
1954-11-26,5.188658
1954-11-27,5.183782
1954-11-29,5.188067
1954-11-30,5.191274
1954-12-01,5.193199
1954-12-02,5.193199
1954-12-03,5.190632
1954-12-04,5.190953
1954-12-06,5.191595
1954-12-07,5.191915
1954-12-08,5.190953
1954-12-09,5.191915
1954-12-10,5.193199
1954-12-11,5.19352
1954-12-13,5.192878
1954-12-14,5.192557
1954-12-15,5.191471
1954-12-16,5.19115
1954-12-17,5.190064
1954-12-18,5.188461
1954-12-20,5.184938
1954-12-21,5.186859
1954-12-22,5.185899
1954-12-23,5.183019
1954-12-24,5.182059
1954-12-27,5.185578
1954-12-28,5.186219
1954-12-29,5.186539
1954-12-30,5.186859
1954-12-31,5.18782
1955-01-03,5.189744
1955-01-04,5.192952
1955-01-05,5.190064
1955-01-06,5.189102
1955-01-07,5.189102
1955-01-08,5.188782
1955-01-10,5.188141
1955-01-11,5.188727
1955-01-12,5.188658
1955-01-13,5.188786
1955-01-14,5.188782
1955-01-15,5.188264
1955-01-17,5.188191
1955-01-18,5.185752
1955-01-19,5.184472
1955-01-20,5.183512
1955-01-21,5.184152
1955-01-22,5.183512
1955-01-24,5.182873
1955-01-25,5.181914
1955-01-26,5.180955
1955-01-27,5.181201
1955-01-28,5.182284
1955-01-29,5.183243
1955-01-31,5.187083
1955-02-01,5.183243
1955-02-02,5.183883
1955-02-03,5.183883
1955-02-04,5.183883
1955-02-05,5.183366
1955-02-07,5.182973
1955-02-08,5.183293
1955-02-09,5.182581
1955-02-10,5.182261
1955-02-11,5.182828
1955-02-12,5.180591
1955-02-14,5.180395
1955-02-15,5.178849
1955-02-16,5.182042
1955-02-17,5.182289
1955-02-18,5.185094
1955-02-19,5.183495
1955-02-21,5.18234
1955-02-22,5.18234
1955-02-23,5.182412
1955-02-24,5.181011
1955-02-25,5.181331
1955-02-26,5.176543
1955-02-28,5.174631
1955-03-01,5.174116
1955-03-02,5.175391
1955-03-03,5.176985
1955-03-04,5.177232
1955-03-05,5.177232
1955-03-07,5.177674
1955-03-08,5.178312
1955-03-09,5.178435
1955-03-10,5.180473
1955-03-11,5.182883
1955-03-12,5.183057
1955-03-14,5.185788
1955-03-15,5.186355
1955-03-16,5.188449
1955-03-17,5.186455
1955-03-18,5.186259
1955-03-19,5.186505
1955-03-21,5.186876
1955-03-22,5.185596
1955-03-23,5.186482
1955-03-24,5.186729
1955-03-25,5.186263
1955-03-26,5.186953
1955-03-28,5.187446
1955-03-29,5.186487
1955-03-30,5.185847
1955-03-31,5.185331
1955-04-01,5.185651
1955-04-02,5.185628
1955-04-04,5.18708
1955-04-05,5.188286
1955-04-06,5.189273
1955-04-07,5.189962
1955-04-12,5.191366
1955-04-13,5.192573
1955-04-14,5.195384
1955-04-15,5.199679
1955-04-16,5.200766
1955-04-18,5.198839
1955-04-19,5.194472
1955-04-20,5.197037
1955-04-21,5.195754
1955-04-22,5.195754
1955-04-23,5.196124
1955-04-25,5.195163
1955-04-26,5.196445
1955-04-27,5.197654
1955-04-28,5.197975
1955-04-29,5.199259
1955-04-30,5.207297
1955-05-02,5.201952
1955-05-03,5.207421
1955-05-04,5.207148
1955-05-05,5.208163
1955-05-06,5.21079
1955-05-07,5.210071
1955-05-09,5.209797
1955-05-10,5.213021
1955-05-11,5.210243
1955-05-12,5.208112
1955-05-13,5.206502
1955-05-14,5.204894
1955-05-16,5.202248
1955-05-17,5.200766
1955-05-18,5.19884
1955-05-20,5.198963
1955-05-21,5.198766
1955-05-23,5.198568
1955-05-24,5.197088
1955-05-25,5.196768
1955-05-26,5.198692
1955-05-27,5.199457
1955-05-31,5.201383
1955-06-01,5.199062
1955-06-02,5.199506
1955-06-03,5.199827
1955-06-04,5.199506
1955-06-06,5.201111
1955-06-07,5.198544
1955-06-08,5.197903
1955-06-10,5.200272
1955-06-11,5.202519
1955-06-13,5.202964
1955-06-14,5.202766
1955-06-15,5.203532
1955-06-16,5.205461
1955-06-18,5.206104
1955-06-20,5.204175
1955-06-21,5.203211
1955-06-22,5.204496
1955-06-23,5.203854
1955-06-24,5.202247
1955-06-25,5.200321
1955-06-27,5.197878
1955-06-28,5.193517
1955-06-29,5.194157
1955-06-30,5.196719
1955-07-01,5.198322
1955-07-02,5.200889
1955-07-04,5.204545
1955-07-05,5.204867
1955-07-06,5.206796
1955-07-07,5.208084
1955-07-08,5.206796
1955-07-09,5.206475
1955-07-11,5.20326
1955-07-12,5.20326
1955-07-13,5.202296
1955-07-14,5.201654
1955-07-15,5.19889
1955-07-16,5.198248
1955-07-18,5.197286
1955-07-19,5.196966
1955-07-20,5.196325
1955-07-21,5.194403
1955-07-22,5.190811
1955-07-23,5.190171
1955-07-25,5.189655
1955-07-26,5.189901
1955-07-27,5.187985
1955-07-28,5.183518
1955-07-29,5.180969
1955-07-30,5.181606
1955-08-01,5.180969
1955-08-02,5.180969
1955-08-03,5.181606
1955-08-04,5.180332
1955-08-05,5.181924
1955-08-06,5.180969
1955-08-08,5.180969
1955-08-09,5.181924
1955-08-10,5.182685
1955-08-11,5.184279
1955-08-12,5.186439
1955-08-13,5.188993
1955-08-15,5.1858
1955-08-16,5.185923
1955-08-17,5.186047
1955-08-18,5.185408
1955-08-19,5.186047
1955-08-20,5.185727
1955-08-22,5.184256
1955-08-23,5.181706
1955-08-24,5.182025
1955-08-25,5.182981
1955-08-26,5.188723
1955-08-27,5.186808
1955-08-29,5.186243
1955-08-30,5.185923
1955-08-31,5.185285
1955-09-01,5.185285
1955-09-02,5.186881
1955-09-03,5.1872
1955-09-05,5.187642
1955-09-06,5.187962
1955-09-07,5.188404
1955-09-08,5.19064
1955-09-09,5.192879
1955-09-10,5.194479
1955-09-12,5.192042
1955-09-13,5.192805
1955-09-14,5.192485
1955-09-15,5.191206
1955-09-16,5.190887
1955-09-17,5.19101
1955-09-19,5.190051
1955-09-20,5.189093
1955-09-21,5.189732
1955-09-22,5.190371
1955-09-23,5.192928
1955-09-24,5.194208
1955-09-26,5.193568
1955-09-27,5.192289
1955-09-28,5.192928
1955-09-29,5.192289
1955-09-30,5.192609
1955-10-01,5.192289
1955-10-03,5.191649
1955-10-04,5.188773
1955-10-05,5.187815
1955-10-06,5.187496
1955-10-07,5.187496
1955-10-08,5.187177
1955-10-10,5.187177
1955-10-11,5.186858
1955-10-12,5.187177
1955-10-13,5.187177
1955-10-14,5.187496
1955-10-15,5.186981
1955-10-17,5.1873
1955-10-18,5.187619
1955-10-19,5.186662
1955-10-20,5.186662
1955-10-21,5.186662
1955-10-22,5.187938
1955-10-24,5.187619
1955-10-25,5.189216
1955-10-26,5.191133
1955-10-27,5.193691
1955-10-28,5.194972
1955-10-29,5.195612
1955-10-31,5.195932
1955-11-01,5.196573
1955-11-02,5.196252
1955-11-03,5.199137
1955-11-04,5.201382
1955-11-05,5.20074
1955-11-07,5.200099
1955-11-08,5.20074
1955-11-09,5.202666
1955-11-10,5.202024
1955-11-11,5.204593
1955-11-12,5.205879
1955-11-14,5.205236
1955-11-15,5.205879
1955-11-17,5.207165
1955-11-18,5.209739
1955-11-19,5.212316
1955-11-21,5.213283
1955-11-22,5.213605
1955-11-23,5.212961
1955-11-24,5.212638
1955-11-25,5.211672
1955-11-26,5.211027
1955-11-28,5.211027
1955-11-29,5.211027
1955-11-30,5.210383
1955-12-01,5.210383
1955-12-02,5.210383
1955-12-03,5.211027
1955-12-05,5.209739
1955-12-06,5.209739
1955-12-07,5.207932
1955-12-08,5.206967
1955-12-09,5.208575
1955-12-10,5.210507
1955-12-12,5.212117
1955-12-13,5.209863
1955-12-14,5.210507
1955-12-15,5.211151
1955-12-16,5.213729
1955-12-17,5.214697
1955-12-19,5.214697
1955-12-20,5.216633
1955-12-21,5.217725
1955-12-22,5.216434
1955-12-23,5.219663
1955-12-27,5.22011
1955-12-28,5.22342
1955-12-29,5.224591
1955-12-30,5.224915
1955-12-31,5.230426
1956-01-02,5.229777
1956-01-03,5.227831
1956-01-04,5.227831
1956-01-05,5.228804
1956-01-06,5.228804
1956-01-07,5.229128
1956-01-09,5.229128
1956-01-10,5.230101
1956-01-11,5.230101
1956-01-12,5.229128
1956-01-13,5.226858
1956-01-14,5.224591
1956-01-16,5.224391
1956-01-17,5.223744
1956-01-18,5.219539
1956-01-19,5.217601
1956-01-20,5.214697
1956-01-21,5.213729
1956-01-23,5.21631
1956-01-24,5.220832
1956-01-25,5.222573
1956-01-26,5.219663
1956-01-27,5.219464
1956-01-28,5.218495
1956-01-30,5.217526
1956-01-31,5.218818
1956-02-01,5.219787
1956-02-02,5.218618
1956-02-03,5.220234
1956-02-04,5.221974
1956-02-06,5.221974
1956-02-07,5.221974
1956-02-08,5.222621
1956-02-09,5.222621
1956-02-10,5.223268
1956-02-11,5.224239
1956-02-13,5.226506
1956-02-14,5.226182
1956-02-15,5.225858
1956-02-16,5.225211
1956-02-17,5.226182
1956-02-18,5.226182
1956-02-20,5.227154
1956-02-21,5.226506
1956-02-22,5.227154
1956-02-23,5.227154
1956-02-24,5.227478
1956-02-25,5.227803
1956-02-27,5.227803
1956-02-28,5.228575
1956-02-29,5.228699
1956-03-01,5.228375
1956-03-02,5.228823
1956-03-03,5.229147
1956-03-05,5.229472
1956-03-06,5.228175
1956-03-07,5.228823
1956-03-08,5.23012
1956-03-09,5.23012
1956-03-10,5.230769
1956-03-12,5.23012
1956-03-13,5.229472
1956-03-14,5.226878
1956-03-15,5.225259
1956-03-16,5.225583
1956-03-17,5.225259
1956-03-19,5.225583
1956-03-20,5.224287
1956-03-21,5.223964
1956-03-22,5.224287
1956-03-23,5.225259
1956-03-24,5.225259
1956-03-26,5.225259
1956-03-27,5.223964
1956-03-28,5.224611
1956-03-29,5.222346
1956-04-03,5.222793
1956-04-04,5.221823
1956-04-05,5.22247
1956-04-06,5.221823
1956-04-07,5.22247
1956-04-09,5.222793
1956-04-10,5.22267
1956-04-11,5.221754
1956-04-12,5.222553
1956-04-13,5.224963
1956-04-14,5.224963
1956-04-16,5.224639
1956-04-17,5.223992
1956-04-18,5.224315
1956-04-19,5.224315
1956-04-20,5.225611
1956-04-21,5.225934
1956-04-23,5.22723
1956-04-24,5.227955
1956-04-25,5.228555
1956-04-26,5.22888
1956-04-27,5.230177
1956-04-28,5.229529
1956-04-30,5.230177
1956-05-02,5.229929
1956-05-03,5.229605
1956-05-04,5.23013
1956-05-05,5.229681
1956-05-07,5.229757
1956-05-08,5.229261
1956-05-09,5.229013
1956-05-11,5.229013
1956-05-12,5.228965
1956-05-14,5.228392
1956-05-15,5.225834
1956-05-16,5.224538
1956-05-17,5.220852
1956-05-18,5.217865
1956-05-22,5.215803
1956-05-23,5.214887
1956-05-24,5.214618
1956-05-25,5.214994
1956-05-26,5.214994
1956-05-28,5.214051
1956-05-29,5.213135
1956-05-30,5.212196
1956-06-01,5.21098
1956-06-02,5.211975
1956-06-04,5.21143
1956-06-05,5.209521
1956-06-06,5.208927
1956-06-07,5.20801
1956-06-08,5.207365
1956-06-09,5.207662
1956-06-11,5.209224
1956-06-12,5.208256
1956-06-13,5.207933
1956-06-14,5.206965
1956-06-15,5.20632
1956-06-16,5.207288
1956-06-18,5.207288
1956-06-19,5.20704
1956-06-20,5.20513
1956-06-21,5.203469
1956-06-22,5.203419
1956-06-23,5.202849
1956-06-25,5.201883
1956-06-26,5.200644
1956-06-27,5.199108
1956-06-28,5.195046
1956-06-29,5.191558
1956-06-30,5.193141
1956-07-02,5.191534
1956-07-03,5.191855
1956-07-04,5.188965
1956-07-05,5.182627
1956-07-06,5.175592
1956-07-07,5.180707
1956-07-09,5.179057
1956-07-10,5.180336
1956-07-11,5.17918
1956-07-12,5.179057
1956-07-13,5.17881
1956-07-14,5.179769
1956-07-16,5.178759
1956-07-17,5.177524
1956-07-18,5.176659
1956-07-19,5.176238
1956-07-20,5.17496
1956-07-21,5.175599
1956-07-23,5.175991
1956-07-24,5.175991
1956-07-25,5.176311
1956-07-26,5.17695
1956-07-27,5.175672
1956-07-28,5.174713
1956-07-30,5.170882
1956-07-31,5.168969
1956-08-01,5.168969
1956-08-02,5.168331
1956-08-03,5.167694
1956-08-04,5.165147
1956-08-06,5.165147
1956-08-07,5.162602
1956-08-08,5.161012
1956-08-09,5.159741
1956-08-10,5.160377
1956-08-11,5.161966
1956-08-13,5.161012
1956-08-14,5.160377
1956-08-15,5.160059
1956-08-16,5.160377
1956-08-17,5.161966
1956-08-18,5.16451
1956-08-20,5.16292
1956-08-21,5.16642
1956-08-22,5.169288
1956-08-23,5.171201
1956-08-24,5.171201
1956-08-25,5.17152
1956-08-27,5.171839
1956-08-28,5.171201
1956-08-29,5.169925
1956-08-30,5.169288
1956-08-31,5.169216
1956-09-01,5.168383
1956-09-03,5.16679
1956-09-04,5.16679
1956-09-05,5.166153
1956-09-06,5.16488
1956-09-07,5.165198
1956-09-08,5.16488
1956-09-10,5.162971
1956-09-11,5.162017
1956-09-12,5.162335
1956-09-13,5.162017
1956-09-14,5.162335
1956-09-15,5.161064
1956-09-17,5.161382
1956-09-18,5.162017
1956-09-19,5.1617
1956-09-20,5.162335
1956-09-21,5.162335
1956-09-22,5.163854
1956-09-24,5.164172
1956-09-25,5.166718
1956-09-26,5.170593
1956-09-27,5.173001
1956-09-28,5.173052
1956-09-29,5.173988
1956-10-01,5.174358
1956-10-02,5.174678
1956-10-03,5.175316
1956-10-04,5.175316
1956-10-05,5.175316
1956-10-06,5.174997
1956-10-08,5.174997
1956-10-09,5.176275
1956-10-10,5.177945
1956-10-11,5.181858
1956-10-12,5.181734
1956-10-13,5.181734
1956-10-15,5.181094
1956-10-16,5.183262
1956-10-17,5.183509
1956-10-18,5.18415
1956-10-19,5.18383
1956-10-20,5.183954
1956-10-22,5.184521
1956-10-23,5.187013
1956-10-24,5.187976
1956-10-25,5.187976
1956-10-26,5.187976
1956-10-27,5.187976
1956-10-29,5.187976
1956-10-30,5.188296
1956-10-31,5.184448
1956-11-01,5.167837
1956-11-02,5.169358
1956-11-03,5.16909
1956-11-05,5.167426
1956-11-06,5.166913
1956-11-07,5.16983
1956-11-08,5.170149
1956-11-09,5.169511
1956-11-10,5.167283
1956-11-12,5.167919
1956-11-13,5.168556
1956-11-14,5.167529
1956-11-15,5.165938
1956-11-16,5.167262
1956-11-17,5.166626
1956-11-19,5.166872
1956-11-20,5.167878
1956-11-22,5.168442
1956-11-23,5.169398
1956-11-24,5.170672
1956-11-26,5.172193
1956-11-27,5.170599
1956-11-28,5.167098
1956-11-29,5.168175
1956-11-30,5.169767
1956-12-01,5.168175
1956-12-03,5.1695
1956-12-04,5.170137
1956-12-05,5.173128
1956-12-06,5.173766
1956-12-07,5.172932
1956-12-08,5.175803
1956-12-10,5.176442
1956-12-11,5.177008
1956-12-12,5.177008
1956-12-13,5.175977
1956-12-14,5.177893
1956-12-15,5.179171
1956-12-17,5.181016
1956-12-18,5.181655
1956-12-19,5.184856
1956-12-20,5.184659
1956-12-21,5.182986
1956-12-22,5.18284
1956-12-27,5.180921
1956-12-28,5.179373
1956-12-29,5.181291
1956-12-31,5.183777
1957-01-02,5.182177
1957-01-03,5.182177
1957-01-04,5.182424
1957-01-05,5.182671
1957-01-07,5.181712
1957-01-08,5.183558
1957-01-09,5.183238
1957-01-10,5.181639
1957-01-11,5.183238
1957-01-12,5.183165
1957-01-14,5.183412
1957-01-15,5.183338
1957-01-16,5.181667
1957-01-17,5.182946
1957-01-18,5.184545
1957-01-19,5.186786
1957-01-21,5.185825
1957-01-22,5.186072
1957-01-23,5.186072
1957-01-24,5.18664
1957-01-25,5.187921
1957-01-26,5.187083
1957-01-28,5.187651
1957-01-29,5.18637
1957-01-30,5.1861
1957-01-31,5.18578
1957-02-01,5.185139
1957-02-02,5.184426
1957-02-04,5.184107
1957-02-05,5.183787
1957-02-06,5.183467
1957-02-07,5.183467
1957-02-08,5.183787
1957-02-09,5.183147
1957-02-11,5.182828
1957-02-12,5.182508
1957-02-13,5.183074
1957-02-14,5.184353
1957-02-15,5.1846
1957-02-16,5.18428
1957-02-18,5.1846
1957-02-19,5.1846
1957-02-20,5.18524
1957-02-21,5.18492
1957-02-22,5.185117
1957-02-23,5.185117
1957-02-25,5.187677
1957-02-26,5.187037
1957-02-27,5.187357
1957-02-28,5.187037
1957-03-01,5.186397
1957-03-02,5.185757
1957-03-04,5.1862
1957-03-05,5.18588
1957-03-06,5.186003
1957-03-07,5.18593
1957-03-08,5.186054
1957-03-09,5.185094
1957-03-11,5.184454
1957-03-12,5.1803
1957-03-13,5.177427
1957-03-14,5.175514
1957-03-15,5.176152
1957-03-16,5.174558
1957-03-18,5.175514
1957-03-19,5.175514
1957-03-20,5.175514
1957-03-21,5.175514
1957-03-22,5.175514
1957-03-23,5.174877
1957-03-25,5.176471
1957-03-26,5.175514
1957-03-27,5.176079
1957-03-28,5.176398
1957-03-29,5.176398
1957-03-30,5.177036
1957-04-01,5.179908
1957-04-02,5.180473
1957-04-03,5.179196
1957-04-04,5.18239
1957-04-05,5.18207
1957-04-06,5.18239
1957-04-08,5.183029
1957-04-09,5.185907
1957-04-10,5.186867
1957-04-11,5.186867
1957-04-12,5.186547
1957-04-13,5.185907
1957-04-15,5.185907
1957-04-16,5.186547
1957-04-17,5.186867
1957-04-18,5.186867
1957-04-23,5.187631
1957-04-24,5.187631
1957-04-25,5.187311
1957-04-26,5.186941
1957-04-27,5.186497
1957-04-29,5.185857
1957-04-30,5.180053
1957-05-02,5.180692
1957-05-03,5.180372
1957-05-04,5.180053
1957-05-06,5.1775
1957-05-07,5.177696
1957-05-08,5.177058
1957-05-09,5.177253
1957-05-10,5.177007
1957-05-11,5.176688
1957-05-13,5.174971
1957-05-14,5.175166
1957-05-15,5.174283
1957-05-16,5.174283
1957-05-17,5.174283
1957-05-18,5.174601
1957-05-20,5.174724
1957-05-21,5.174724
1957-05-22,5.174724
1957-05-23,5.175239
1957-05-24,5.175557
1957-05-25,5.175557
1957-05-27,5.175239
1957-05-28,5.174601
1957-05-29,5.17421
1957-05-31,5.174529
1957-06-01,5.174283
1957-06-03,5.174283
1957-06-04,5.174036
1957-06-05,5.17379
1957-06-06,5.173471
1957-06-07,5.174623
1957-06-11,5.174941
1957-06-12,5.177174
1957-06-13,5.178378
1957-06-14,5.178697
1957-06-15,5.177739
1957-06-18,5.179778
1957-06-19,5.183417
1957-06-21,5.183417
1957-06-22,5.183097
1957-06-24,5.184253
1957-06-25,5.185213
1957-06-26,5.185336
1957-06-27,5.18706
1957-06-28,5.188662
1957-06-29,5.192189
1957-07-01,5.189944
1957-07-02,5.196363
1957-07-03,5.201189
1957-07-04,5.206023
1957-07-05,5.20925
1957-07-06,5.201511
1957-07-08,5.20441
1957-07-09,5.209896
1957-07-10,5.20441
1957-07-11,5.204733
1957-07-12,5.203766
1957-07-13,5.199257
1957-07-15,5.199901
1957-07-16,5.198614
1957-07-17,5.198292
